SENSOR_PROTOCOL_IDENT,HEALTH_PROTOCOL_TYPE_IDENT,SENSOR_PROTOCOL_CODE,DESCRIPTION,LOCALIZED_DESCRIPTION,DATA_TYPE,UOM_CODE,ACTIVE,BITLENGTH,SLOPE,OFFSET,NAME,EXPRESSION,KALMAN_Q,KALMAN_R,APPLY_FILTER,CREATED_TIMESTAMP,CREATED_LOGIN_NAME,LAST_UPDATED_TIMESTAMP,LAST_UPDATED_LOGIN_NAME,ALIAS,GROUP,ACCESS
54,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14505,Brake/Steering Oil Pressure Warning Indicator,NULL,?,STATE,Y,2,1,0,Brake/Steering Oil Pressure Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14506,Parking Brake Indicator,NULL,?,STATE,Y,2,1,0,Parking Brake Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14507,Load/Dump Brake Status Indicator,NULL,?,STATE,Y,2,1,0,Load/Dump Brake Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14508,Auto-Lubrication Indicator,NULL,?,STATE,Y,2,1,0,Auto-Lubrication Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14509,Dump Body Up Status Indicator,NULL,?,STATE,Y,2,1,0,Dump Body Up Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14510,Hoist Level Position Status Indicator,NULL,?,STATE,Y,2,1,0,Hoist Level Position Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14511,Stop Valve Indicator,NULL,?,STATE,Y,2,1,0,Stop Valve Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14404,Emergency Engine Stop Switch,NULL,?,STATE,Y,2,1,0,Emergency Engine Stop Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14512,AC Drive System Status Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14407,Odometer,NULL,?,KM,Y,32,1,0,Odometer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14409,Hour Meter,NULL,?,HOUR,Y,32,1,0,Hour Meter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19420,Payload (Realtime),NULL,?,TON,Y,16,1,0,Payload (Realtime),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19429,Payload Lamp,NULL,?,STATE,Y,8,1,0,Payload Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19430,Payloads Status (Transit State),NULL,?,STATE,Y,8,1,0,Payload Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN10401,Hydraulic Oil Temperature,NULL,?,C,Y,8,1,-40,Hydraulic Oil Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN10400,Brake/Steering Oil Pressure,NULL,?,MPA,Y,16,1,0,Brake/Steering Oil Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14525,Body Angle,NULL,?,PERCENT,Y,8,1,0,Body Angle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN16422,Brake Cooling Oil Temperature,NULL,?,C,Y,8,1,-40,Brake Cooling Oil Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN16402,Incline meterX (Pitch),NULL,?,DEG,Y,16,1,-200,Incline meterX (Pitch),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN03408,Travel Speed,NULL,?,KM/H,Y,16,1,0,Travel Speed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14526,Travel Mode,NULL,?,STATE,Y,8,1,0,Travel Mode,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN02400,Shift Lever Position,NULL,?,STATE,Y,8,1,0,Shift Lever Position,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN02448,Wheel Motor Temp (Right),NULL,?,C,Y,8,1,-40,Wheel Motor Temp (Right),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN02449,Wheel Motor Temp (Left),NULL,?,C,Y,8,1,-40,Wheel Motor Temp (Left),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00046,Engine Speed,NULL,?,RPM,Y,16,1,0,EngineSpeed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00006,Engine Coolant Water Temperature,NULL,?,C,Y,8,1,-40,EngineCoolantWaterTemp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00021,Intake Manifold Temperature 1,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00022,Intake Manifold Temperature 2,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00231,Intake Manifold Temperature 3,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00232,Intake Manifold Temperature 4,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00012,Engine Oil Temperature,NULL,?,C,Y,16,1,-273,EngineOilTemp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00011,Engine Oil Pressure,NULL,?,KPA,Y,8,1,0,EngineOilPress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14527,Fuel Gauge of Display,NULL,?,STATE,Y,8,1,0,Fuel Gauge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00016,Boost Pressure Left bank,NULL,?,KPA,Y,8,1,0,Boost Pressure1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00017,Boost Pressure Right bank,NULL,?,KPA,Y,8,1,0,Boost Pressure2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00120,Exhaust Temperature #1,NULL,?,C,Y,16,1,-273,Exhaust Temperature #1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00121,Exhaust Temperature #2,NULL,?,C,Y,16,1,-273,Exhaust Temperature #2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00122,Exhaust Temperature #3,NULL,?,C,Y,16,1,-273,Exhaust Temperature #3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00123,Exhaust Temperature #4,NULL,?,C,Y,16,1,-273,Exhaust Temperature #4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00124,Exhaust Temperature #5,NULL,?,C,Y,16,1,-273,Exhaust Temperature #5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00125,Exhaust Temperature #6,NULL,?,C,Y,16,1,-273,Exhaust Temperature #6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00126,Exhaust Temperature #7,NULL,?,C,Y,16,1,-273,Exhaust Temperature #7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00127,Exhaust Temperature #8,NULL,?,C,Y,16,1,-273,Exhaust Temperature #8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00128,Exhaust Temperature #9,NULL,?,C,Y,16,1,-273,Exhaust Temperature #9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00129,Exhaust Temperature #10,NULL,?,C,Y,16,1,-273,Exhaust Temperature #10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00130,Exhaust Temperature #11,NULL,?,C,Y,16,1,-273,Exhaust Temperature #11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00131,Exhaust Temperature #12,NULL,?,C,Y,16,1,-273,Exhaust Temperature #12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00132,Exhaust Temperature #13,NULL,?,C,Y,16,1,-273,Exhaust Temperature #13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00133,Exhaust Temperature #14,NULL,?,C,Y,16,1,-273,Exhaust Temperature #14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00134,Exhaust Temperature #15,NULL,?,C,Y,16,1,-273,Exhaust Temperature #15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00135,Exhaust Temperature #16,NULL,?,C,Y,16,1,-273,Exhaust Temperature #16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19411,Strut Pressure Left Front,NULL,?,MPA,Y,16,1,0,Strut Pressure Left Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19412,Strut Pressure Right Front,NULL,?,MPA,Y,16,1,0,Strut Pressure Right Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19413,Strut Pressure Left Rear,NULL,?,MPA,Y,16,1,0,Strut Pressure Left Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19414,Strut Pressure Right Rear,NULL,?,MPA,Y,16,1,0,Strut Pressure Right Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN00044,Ambient Temperature,NULL,?,C,Y,8,1,-40,AmbientTemperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19441,Payload Number after Power ON,NULL,?,,Y,16,1,0,Payload Number after Power ON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN19443,Payload (Measurement),NULL,?,TON,Y,16,1,0,Payload (Measurement),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14501,Central Indicator,NULL,?,STATE,Y,2,1,0,Central Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14502,Hydraulic Oil Level Indicator,NULL,?,STATE,Y,2,1,0,Hydraulic Oil Level Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14503,Hydraulic Oil Overheat Indicator,NULL,?,STATE,Y,2,1,0,Hydraulic Oil Overheat Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14504,Seat Belt & No Driver On Seat Warning Indicator,NULL,?,STATE,Y,2,1,0,Seat Belt & No Driver On Seat Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14505,Brake/Steering Oil Pressure Warning Indicator,NULL,?,STATE,Y,2,1,0,Brake/Steering Oil Pressure Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14506,Parking Brake Indicator,NULL,?,STATE,Y,2,1,0,Parking Brake Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14507,Load/Dump Brake Status Indicator,NULL,?,STATE,Y,2,1,0,Load/Dump Brake Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14508,Auto-Lubrication Indicator,NULL,?,STATE,Y,2,1,0,Auto-Lubrication Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14509,Dump Body Up Status Indicator,NULL,?,STATE,Y,2,1,0,Dump Body Up Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14510,Hoist Level Position Status Indicator,NULL,?,STATE,Y,2,1,0,Hoist Level Position Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14511,Stop Valve Indicator,NULL,?,STATE,Y,2,1,0,Stop Valve Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14404,Emergency Engine Stop Switch,NULL,?,STATE,Y,2,1,0,Emergency Engine Stop Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14512,AC Drive System Status Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14513,AC Drive System Maintenance Required Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Maintenance Required Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14514,Retarder Status Indicator,NULL,?,STATE,Y,2,1,0,Retarder Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14515,Wheel Motor Temp Indicator,NULL,?,STATE,Y,2,1,0,Wheel Motor Temp Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14516,Wheel Motor & Alternator Blower Indicator,NULL,?,STATE,Y,2,1,0,Wheel Motor & Alternator Blower Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14517,Grid Dry Indicator,NULL,?,STATE,Y,2,1,0,Grid Dry Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14518,Engine Shutdown/Service Indicator,NULL,?,STATE,Y,2,1,0,Engine Shutdown/Service Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14519,Engine Coolant Level Indicator,NULL,?,STATE,Y,2,1,0,Engine Coolant Level Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14520,Engine Coolant Overheat Indicator,NULL,?,STATE,Y,2,1,0,Engine Coolant Overheat Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14521,Engine Oil Pressure Indicator,NULL,?,STATE,Y,2,1,0,Engine Oil Pressure Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14522,Air Cleaner Restriction Warning Indicator,NULL,?,STATE,Y,2,1,0,Air Cleaner Restriction Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14523,Battery Charge Warning Indicator,NULL,?,STATE,Y,2,1,0,Battery Charge Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14524,Fuel Empty Indicator,NULL,?,STATE,Y,2,1,0,Fuel Empty Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN05421,Trolley Voltage Feedback,NULL,?,VOLTS,Y,16,1,0,Trolley Voltage Feedback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN05422,Trolley P Current Feedback,NULL,?,AMPS,Y,16,1,0,Trolley P Current Feedback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN05423,Trolley N Current Feedback,NULL,?,AMPS,Y,16,1,0,Trolley N Current Feedback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN16414,Service Brake Switch,NULL,?,STATE,Y,2,1,0,Service Brake Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,BF397E5F-707B-4C5B-B34E-342AFDD45D05,SPN14528,Trolley Indicator,NULL,?,STATE,Y,2,1,0,Trolley Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
